fuente,archivo,hoja,tabla,codigo_fuente,codigo_normalizado,nivel_codigo,seccion_ciiu_fuente,descripcion,anno,valor,unidad,dato_preliminar,nota_fuente
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.22TT.0,D.22TT.0,grupo_bcu,D,Actividades de edición e impresión y de reproducción de grabaciones,2018,5261777.55645756,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.22TT.0,D.22TT.0,grupo_bcu,D,Actividades de edición e impresión y de reproducción de grabaciones,2019,,miles_de_pesos_corrientes,True,"Debido a la priorizacion del cronograma del PLAE, para el ano 2019 no se dispone de estimaciones mas alla de los dos digitos de la CIIU Rev. 3."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2005,5840657.4675263,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2006,2816521.35026489,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2007,4016659.84146703,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2008,993478.770293675,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2009,6840051.38117641,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2010,5304522.83629287,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2011,3721276.86345262,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2012,5498991.16611201,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2013,5003201.91052981,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2014,6646922.45944276,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2015,17868302.1003877,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2016,22604742.2109389,miles_de_pesos_corrientes,False,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2017,12643740.3774943,miles_de_pesos_corrientes,True,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2018,17065360.962481,miles_de_pesos_corrientes,True,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23 (1),D.23,division,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2019,18703407.6541396,miles_de_pesos_corrientes,True,"En el valor agregado bruto del sector D.23-Fabricacion de coque, productos de la refinacion del petroleo y combustible nuclear; se incluye la comercializacion del combustible mayorista importado realizada por ANCAP."
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2005,5840657.4675263,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2006,2816521.35026489,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2007,4016659.84146703,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2008,993478.770293675,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2009,6840051.38117641,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2010,5304522.83629287,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2011,3721276.86345262,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2012,5498991.16611201,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2013,5003201.91052981,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2014,6646922.45944276,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2015,17868302.1003877,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2016,22604742.2109389,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2017,12643740.3774943,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2018,17065360.962481,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.23TT.0,D.23TT.0,grupo_bcu,D,"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear",2019,18703407.6541396,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2005,7584405.69834836,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2006,7316969.35956619,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2007,7519733.61811333,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2008,9197632.06369359,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2009,11683106.007819,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2010,11370421.4481298,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2011,14838723.7269032,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2012,16843147.0152571,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2013,15824174.8138231,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2014,18017383.1616159,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2015,23478982.526265,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2016,25488758.7959009,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2017,27107514.6136142,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2018,26052248.0660413,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24 - D.25,D.24 - D.25,agregado_codigos,D,"Fabricación de sustancias y productos químicos, y productos de caucho y plástico",2019,27939497.1475023,miles_de_pesos_corrientes,True,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2005,662832.353183051,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2006,485970.137818268,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2007,784536.531683881,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2008,1917262.45877041,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2009,1790376.35246384,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2010,1542011.95675862,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2011,2520714.3852208,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2012,2754398.09564559,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2013,2221327.74415171,miles_de_pesos_corrientes,False,
bcu,PIB-corriente-industrias-2006-2019.xlsx,Valores_C,pib_corriente_industrias,D.24RT.0,D.24RT.0,grupo_bcu,D,"Fabricación de abonos y compuestos de nitrógeno, plaguicidas y otros productos químicos de uso agropecuario",2014,2435400.11491953,miles_de_pesos_corrientes,False,
